 Date,Open,Low,High,Close
12/7/18,2691.26,2623.14,2708.54,2633.08
12/6/18,2663.51,2621.53,2696.15,2695.95
12/4/18,2782.43,2697.18,2785.93,2700.06
12/3/18,2790.5,2773.38,2800.18,2790.37
11/30/18,2737.76,2732.76,2760.88,2760.17
11/29/18,2736.97,2722.94,2753.75,2737.76
11/28/18,2691.45,2684.38,2744,2743.79
11/27/18,2663.75,2655.89,2682.53,2682.17
11/26/18,2649.97,2649.97,2674.35,2673.45
11/23/18,2633.36,2631.09,2647.55,2632.56
11/21/18,2657.74,2649.82,2670.73,2649.93
11/20/18,2654.6,2631.52,2669.44,2641.89
11/19/18,2730.74,2681.09,2733.16,2690.73
11/16/18,2718.54,2712.16,2746.75,2736.27
11/15/18,2693.52,2670.75,2735.38,2730.2
11/14/18,2737.9,2685.75,2746.8,2701.58
11/13/18,2730.05,2714.98,2754.6,2722.18
11/12/18,2773.93,2722,2775.99,2726.22
11/9/18,2794.1,2764.24,2794.1,2781.01
11/8/18,2806.38,2794.99,2814.75,2806.83
11/7/18,2774.13,2774.13,2815.15,2813.89
11/6/18,2738.4,2737.08,2756.82,2755.45
11/5/18,2726.37,2717.94,2744.27,2738.31
11/2/18,2745.45,2700.44,2756.55,2723.06
11/1/18,2717.58,2708.85,2741.67,2740.37
10/31/18,2705.6,2705.6,2736.69,2711.74
10/30/18,2640.68,2635.34,2685.43,2682.63
10/29/18,2682.65,2603.54,2706.85,2641.25
10/26/18,2667.86,2628.16,2692.38,2658.69
10/25/18,2674.88,2667.84,2722.7,2705.57
10/24/18,2737.87,2651.89,2742.59,2656.1
10/23/18,2721.03,2691.43,2753.59,2740.69
10/22/18,2773.94,2749.22,2778.94,2755.88
10/19/18,2775.66,2760.27,2797.77,2767.78
10/18/18,2802,2755.18,2806.04,2768.78
10/17/18,2811.67,2781.81,2816.94,2809.21
10/16/18,2767.05,2766.91,2813.46,2809.92
10/15/18,2763.83,2749.03,2775.99,2750.79
10/12/18,2770.54,2729.44,2775.77,2767.13
10/11/18,2776.87,2710.51,2795.14,2728.37
10/10/18,2873.9,2784.86,2874.02,2785.68
10/9/18,2882.51,2874.27,2894.83,2880.34
10/8/18,2877.53,2862.08,2889.45,2884.43
10/5/18,2902.54,2869.29,2909.64,2885.57
10/4/18,2919.35,2883.92,2919.78,2901.61
10/3/18,2931.69,2921.36,2939.86,2925.51
10/2/18,2923.8,2919.37,2931.42,2923.43
10/1/18,2926.29,2917.91,2937.06,2924.59
9/28/18,2910.03,2907.5,2920.53,2913.98
9/27/18,2911.65,2909.27,2927.22,2914
9/26/18,2916.98,2903.28,2931.15,2905.97
9/25/18,2921.75,2913.7,2923.95,2915.56
9/24/18,2921.83,2912.63,2923.79,2919.37
9/21/18,2936.76,2927.11,2940.91,2929.67
9/20/18,2919.73,2919.73,2934.8,2930.75
9/19/18,2906.6,2903.82,2912.36,2907.95
9/18/18,2890.74,2890.43,2911.17,2904.31
9/17/18,2903.83,2886.16,2904.65,2888.8
9/14/18,2906.38,2895.77,2908.3,2904.98
9/13/18,2896.85,2896.39,2906.76,2904.18
9/12/18,2888.29,2879.2,2894.65,2888.92
9/11/18,2871.57,2866.78,2892.52,2887.89
9/10/18,2881.39,2875.94,2886.93,2877.13
9/7/18,2868.26,2864.12,2883.81,2871.68
9/6/18,2888.64,2867.29,2892.05,2878.05
9/5/18,2891.59,2876.92,2894.21,2888.6
9/4/18,2896.96,2885.13,2900.18,2896.72
8/31/18,2898.37,2891.73,2906.32,2901.52
8/30/18,2908.94,2895.22,2912.46,2901.13
8/29/18,2900.62,2898.4,2916.5,2914.04
8/28/18,2901.45,2893.5,2903.77,2897.52
8/27/18,2884.69,2884.69,2898.25,2896.74
8/24/18,2862.35,2862.35,2876.16,2874.69
8/23/18,2860.29,2854.03,2868.78,2856.98
8/22/18,2860.99,2856.05,2867.54,2861.82
8/21/18,2861.51,2861.32,2873.23,2862.96
8/20/18,2853.93,2850.62,2859.76,2857.05
8/17/18,2838.32,2833.73,2855.63,2850.13
8/16/18,2831.44,2831.44,2850.49,2840.69
8/15/18,2827.95,2802.49,2827.95,2818.37
8/14/18,2827.88,2826.58,2843.11,2839.96
8/13/18,2835.46,2819.88,2843.4,2821.93
8/10/18,2839.64,2825.81,2842.2,2833.28
8/9/18,2857.19,2851.98,2862.48,2853.58
8/8/18,2856.79,2853.09,2862.44,2857.7
8/7/18,2855.92,2855.92,2863.43,2858.45
8/6/18,2840.29,2835.98,2853.29,2850.4
8/3/18,2829.62,2827.37,2840.38,2840.35
8/2/18,2800.48,2796.34,2829.91,2827.22
8/1/18,2821.17,2805.85,2825.83,2813.36
7/31/18,2809.73,2808.06,2824.46,2816.29
7/30/18,2819,2798.11,2821.74,2802.6
7/27/18,2842.35,2808.34,2843.17,2818.82
7/26/18,2835.49,2835.26,2845.57,2837.44
7/25/18,2817.73,2817.73,2848.03,2846.07
7/24/18,2820.68,2811.12,2829.99,2820.4
7/23/18,2799.17,2795.14,2808.61,2806.98
7/20/18,2804.55,2800.01,2809.7,2801.83
7/19/18,2809.37,2799.77,2812.05,2804.49
7/18/18,2811.35,2805.89,2816.76,2815.62
7/17/18,2789.34,2789.24,2814.19,2809.55
7/16/18,2801.43,2793.39,2803.71,2798.43
7/13/18,2796.93,2791.69,2804.53,2801.31
7/12/18,2783.14,2781.53,2799.22,2798.29
7/11/18,2779.82,2770.77,2785.91,2774.02
7/10/18,2788.56,2786.24,2795.58,2793.84
7/9/18,2768.51,2768.51,2784.65,2784.17
7/6/18,2737.68,2733.52,2764.41,2759.82
7/5/18,2724.19,2716.02,2737.83,2736.61
7/3/18,2733.27,2711.16,2736.58,2713.22
7/2/18,2704.95,2698.95,2727.26,2726.71
6/29/18,2727.13,2718.03,2743.26,2718.37
6/28/18,2698.69,2691.99,2724.34,2716.31
6/27/18,2728.45,2699.38,2746.09,2699.63
6/26/18,2722.12,2715.6,2732.91,2723.06
6/25/18,2742.94,2698.67,2742.94,2717.07
6/22/18,2760.79,2752.68,2764.17,2754.88
6/21/18,2769.28,2744.39,2769.28,2749.76
6/20/18,2769.73,2763.91,2774.86,2767.32
6/19/18,2752.01,2743.19,2765.05,2762.59
6/18/18,2765.79,2757.12,2774.99,2773.75
6/15/18,2777.78,2761.73,2782.81,2779.66
6/14/18,2783.21,2776.52,2789.06,2782.49
6/13/18,2787.94,2774.65,2791.47,2775.63
6/12/18,2785.6,2778.78,2789.8,2786.85
6/11/18,2780.18,2780.17,2790.21,2782
6/8/18,2765.84,2763.59,2779.39,2779.03
6/7/18,2774.84,2760.16,2779.9,2770.37
6/6/18,2753.25,2748.46,2772.39,2772.35
6/5/18,2748.46,2739.51,2752.61,2748.8
6/4/18,2741.67,2740.54,2749.16,2746.87
6/1/18,2718.7,2718.7,2736.93,2734.62
5/31/18,2720.98,2700.68,2722.5,2705.27
5/30/18,2702.43,2702.43,2729.34,2724.01
5/29/18,2705.11,2676.81,2710.67,2689.86
5/25/18,2723.6,2714.99,2727.36,2721.33
5/24/18,2730.94,2707.38,2731.97,2727.76
5/23/18,2713.98,2709.54,2733.33,2733.29
5/22/18,2738.34,2721.88,2742.24,2724.44
5/21/18,2725.95,2725.7,2739.19,2733.01
5/18/18,2717.35,2709.18,2719.5,2712.97
5/17/18,2719.71,2711.36,2731.96,2720.13
5/16/18,2712.62,2712.17,2727.76,2722.46
5/15/18,2718.59,2701.91,2718.59,2711.45
5/14/18,2733.37,2725.47,2742.1,2730.13
5/11/18,2722.7,2717.45,2732.86,2727.72
5/10/18,2723.07,2723.07,2723.07,2723.07
5/9/18,2697.79,2697.79,2697.79,2697.79
5/8/18,2670.85,2654.51,2676.4,2669.98
5/7/18,2672.63,2672.63,2672.63,2672.63
5/4/18,2621.45,2615.32,2670.93,2663.42
5/3/18,2628.08,2594.62,2637.14,2629.73
5/2/18,2654.24,2631.7,2660.87,2635.67
5/1/18,2643.64,2625.41,2655.27,2654.8
4/30/18,2675.05,2648.04,2682.92,2648.05
4/27/18,2675.47,2659.01,2677.35,2669.91
4/26/18,2651.65,2647.16,2676.48,2666.94
4/25/18,2634.92,2612.67,2645.3,2639.4
4/24/18,2680.8,2617.32,2683.55,2634.56
4/23/18,2675.4,2657.99,2682.86,2670.29
4/20/18,2692.56,2660.61,2693.94,2670.14
4/19/18,2701.16,2681.9,2702.84,2693.13
4/18/18,2710.11,2703.63,2717.49,2708.64
4/17/18,2692.74,2692.05,2713.34,2706.39
4/16/18,2670.1,2665.16,2686.49,2677.84
4/13/18,2676.9,2645.05,2680.26,2656.3
4/12/18,2653.83,2653.83,2674.72,2663.99
4/11/18,2643.89,2639.25,2661.43,2642.19
4/10/18,2638.41,2635.78,2665.45,2656.87
4/9/18,2617.18,2610.79,2653.55,2613.16
4/6/18,2645.82,2586.27,2656.88,2604.47
4/5/18,2657.36,2649.58,2672.08,2662.84
4/4/18,2584.04,2573.61,2649.86,2644.69
4/3/18,2592.17,2575.49,2619.14,2614.45
4/2/18,2633.45,2553.8,2638.3,2581.88
3/29/18,2614.41,2609.72,2659.07,2640.87
3/28/18,2611.3,2593.06,2632.65,2605
3/27/18,2667.57,2596.12,2674.78,2612.62
3/26/18,2619.35,2601.81,2661.36,2658.55
3/23/18,2646.71,2585.89,2657.67,2588.26
3/22/18,2691.36,2641.59,2695.68,2643.69
3/21/18,2714.99,2709.79,2739.14,2711.93
3/20/18,2715.05,2710.05,2724.22,2716.94
3/19/18,2741.38,2694.59,2741.38,2712.92
3/16/18,2750.57,2749.97,2761.85,2752.01
3/15/18,2754.27,2741.47,2763.03,2747.33
3/14/18,2774.06,2744.38,2777.11,2749.48
3/13/18,2792.31,2758.68,2801.9,2765.31
3/12/18,2790.54,2779.26,2796.98,2783.02
3/9/18,2752.91,2751.54,2786.57,2786.57
3/8/18,2732.75,2722.65,2740.45,2738.97
3/7/18,2710.18,2701.74,2730.6,2726.8
3/6/18,2730.18,2711.26,2732.08,2728.12
